Trip ID,Pickup Date,Vehicle,Payment_type,Sumpass,Sum trip,book value,Location,total Bookings,pick hour
26777,2024-06-09 00:00:00,Uber Comfort,Uber Pay,3,2.6,$11.7,Murray Hill,1.0,17
26778,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.44,$8.0,Clinton East,1.0,17
26779,2024-06-09 00:00:00,UberX,Uber Pay,1,2.8,$13.5,Gramercy,1.0,17
26780,2024-06-09 00:00:00,UberX,Uber Pay,1,2.64,$14.7,Upper West Side North,1.0,17
26781,2024-06-09 00:00:00,UberX,Uber Pay,3,3.94,$20.5,East Harlem North,1.0,17
26782,2024-06-09 00:00:00,UberX,Uber Pay,3,1.25,$8.1,Lincoln Square West,1.0,17
26783,2024-06-09 00:00:00,UberX,Uber Pay,6,3.16,$15.5,Penn Station/Madison Sq West,1.0,17
26784,2024-06-09 00:00:00,Uber Black,Uber Pay,3,6.23,$26.7,Financial District South,1.0,17
26785,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.8,$11.7,Clinton East,1.0,17
26787,2024-06-09 00:00:00,UberX,Uber Pay,1,1.02,$8.0,East Harlem South,1.0,17
26789,2024-06-09 00:00:00,UberX,Uber Pay,3,1.53,$11.7,Midtown East,1.0,17
26790,2024-06-09 00:00:00,Uber Green,Uber Pay,1,2.2,$11.5,Lenox Hill West,1.0,17
26791,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.2,$10.0,Times Sq/Theatre District,1.0,17
26792,2024-06-09 00:00:00,UberX,Uber Pay,1,3.14,$14.7,Upper East Side South,1.0,17
26793,2024-06-09 00:00:00,UberX,Uber Pay,1,2.78,$11.0,World Trade Center,1.0,15
26794,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.84,$11.7,Murray Hill,1.0,17
26795,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,5.56,$24.9,Hudson Sq,1.0,17
26798,2024-06-09 00:00:00,UberX,Uber Pay,5,2.45,$12.9,Murray Hill,1.0,17
26799,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.9,$11.7,Central Park,1.0,17
26801,2024-06-09 00:00:00,UberX,Uber Pay,1,11.4,$47.6,Garment District,1.0,17
26803,2024-06-09 00:00:00,UberX,Uber Pay,1,8.2,$35.7,Upper East Side North,1.0,17
26804,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.16,$7.6,Central Park,1.0,17
26806,2024-06-09 00:00:00,Uber Green,Uber Pay,1,4.52,$28.5,Lower East Side,1.0,17
26808,2024-06-09 00:00:00,UberX,Uber Pay,1,4.02,$17.7,Alphabet City,1.0,17
26809,2024-06-09 00:00:00,UberX,Uber Pay,2,2.75,$12.5,Clinton East,1.0,17
26810,2024-06-09 00:00:00,Uber Green,Uber Pay,1,2.3,$11.0,Murray Hill,1.0,17
26812,2024-06-09 00:00:00,UberX,Uber Pay,2,1.02,$7.5,Lenox Hill East,1.0,17
26813,2024-06-09 00:00:00,Uber Black,Uber Pay,2,14.89,$54.3,Lenox Hill East,1.0,17
26814,2024-06-09 00:00:00,UberX,Uber Pay,1,1.8,$10.5,Penn Station/Madison Sq West,1.0,17
26815,2024-06-09 00:00:00,UberX,Uber Pay,1,3.57,$16.5,Union Sq,1.0,17
26817,2024-06-09 00:00:00,UberX,Uber Pay,1,2.53,$14.7,Sutton Place/Turtle Bay North,1.0,17
26818,2024-06-09 00:00:00,UberX,Uber Pay,2,1.53,$10.5,Upper East Side North,1.0,17
26819,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.3,$9.2,Murray Hill,1.0,17
26820,2024-06-09 00:00:00,Uber Black,Uber Pay,3,4.18,$21.4,Murray Hill,1.0,17
26821,2024-06-09 00:00:00,UberXL,Uber Pay,1,3.1,$17.1,Yorkville West,1.0,17
26822,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.8,$11.2,Bloomingdale,1.0,17
26823,2024-06-09 00:00:00,Uber Comfort,Uber Pay,2,2.1,$11.7,Sutton Place/Turtle Bay North,1.0,17
26825,2024-06-09 00:00:00,Uber Black,Uber Pay,1,4.4,$19.1,Upper West Side North,1.0,17
26826,2024-06-09 00:00:00,UberX,Uber Pay,2,1.67,$11.1,Kips Bay,1.0,17
26829,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,3.46,$18.6,Penn Station/Madison Sq West,1.0,17
26830,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,8.91,$39.3,Lenox Hill East,1.0,17
26831,2024-06-09 00:00:00,Uber Green,Uber Pay,1,2.46,$13.0,Midtown East,1.0,17
26833,2024-06-09 00:00:00,UberX,Uber Pay,1,4.84,$20.1,Kips Bay,1.0,17
26834,2024-06-09 00:00:00,UberX,Uber Pay,1,1.35,$8.0,East Harlem South,1.0,17
26835,2024-06-09 00:00:00,Uber Black,Uber Pay,1,5.32,$26.6,Financial District North,1.0,17
26837,2024-06-09 00:00:00,UberX,Uber Pay,1,1.81,$9.3,Midtown East,1.0,17
26839,2024-06-09 00:00:00,UberX,Uber Pay,1,2.2,$11.0,Union Sq,1.0,17
26843,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.1,$6.0,Upper West Side North,1.0,17
26844,2024-06-09 00:00:00,UberXL,Uber Pay,1,2.7,$14.7,Times Sq/Theatre District,1.0,17
26845,2024-06-09 00:00:00,UberX,Uber Pay,1,7.46,$39.3,Times Sq/Theatre District,1.0,17
26847,2024-06-09 00:00:00,Uber Black,Uber Pay,1,5.71,$23.1,East Chelsea,1.0,17
26848,2024-06-09 00:00:00,UberX,Uber Pay,1,4.36,$22.5,Central Park,1.0,17
26849,2024-06-09 00:00:00,Uber Green,Uber Pay,1,3.7,$19.8,Upper East Side North,1.0,17
26850,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,2.1,$9.7,Manhattan Valley,1.0,17
26851,2024-06-09 00:00:00,UberX,Uber Pay,2,4.64,$21.9,Upper East Side North,1.0,17
26852,2024-06-09 00:00:00,Uber Green,Uber Pay,3,3.95,$18.3,Lenox Hill East,1.0,17
26853,2024-06-09 00:00:00,Uber Green,Uber Pay,2,6.41,$23.8,Lenox Hill East,1.0,17
26856,2024-06-09 00:00:00,UberX,Uber Pay,1,4.1,$17.0,Upper East Side South,1.0,17
26858,2024-06-09 00:00:00,UberX,Uber Pay,1,1.6,$10.0,Midtown Center,1.0,17
26860,2024-06-09 00:00:00,UberXL,Uber Pay,2,1.07,$9.8,Midtown Center,1.0,17
26861,2024-06-09 00:00:00,UberX,Uber Pay,1,4.4,$21.5,Murray Hill,1.0,17
26862,2024-06-09 00:00:00,UberX,Uber Pay,1,3.56,$18.2,Kips Bay,1.0,17
26863,2024-06-09 00:00:00,UberXL,Uber Pay,4,1.7,$12.0,Central Harlem,1.0,17
26865,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.32,$8.7,Kips Bay,1.0,17
26866,2024-06-09 00:00:00,Uber Black,Uber Pay,1,2.74,$15.3,Murray Hill,1.0,17
26868,2024-06-09 00:00:00,Uber Black,Uber Pay,2,3.8,$15.0,Upper West Side North,1.0,17
26869,2024-06-09 00:00:00,UberX,Uber Pay,2,1.1,$9.9,Flatiron,1.0,17
26870,2024-06-09 00:00:00,UberXL,Uber Pay,6,8.78,$37.6,LaGuardia Airport,1.0,17
26873,2024-06-09 00:00:00,UberX,Uber Pay,1,2.5,$14.5,Midtown East,1.0,17
26874,2024-06-09 00:00:00,UberX,Uber Pay,5,2.76,$15.3,Midtown South,1.0,17
26876,2024-06-09 00:00:00,UberX,Uber Pay,1,2.66,$14.7,Sutton Place/Turtle Bay North,1.0,17
26879,2024-06-09 00:00:00,UberX,Uber Pay,1,1.43,$8.7,Clinton East,1.0,17
26880,2024-06-09 00:00:00,UberX,Uber Pay,1,9.7,$32.0,Penn Station/Madison Sq West,1.0,17
26881,2024-06-09 00:00:00,UberX,Uber Pay,1,2.7,$12.5,Upper East Side South,1.0,17
26882,2024-06-09 00:00:00,Uber Green,Uber Pay,1,4.56,$22.1,East Chelsea,1.0,17
26883,2024-06-09 00:00:00,UberXL,Uber Pay,1,5.34,$23.0,Yorkville East,1.0,17
26884,2024-06-09 00:00:00,UberX,Uber Pay,1,2.79,$15.3,Midtown Center,1.0,17
26887,2024-06-09 00:00:00,UberXL,Uber Pay,1,5.04,$19.5,Gramercy,1.0,17
26888,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.6,$11.1,Times Sq/Theatre District,1.0,17
26889,2024-06-09 00:00:00,Uber Green,Uber Pay,1,2.1,$11.6,Penn Station/Madison Sq West,1.0,17
26892,2024-06-09 00:00:00,Uber Black,Uber Pay,2,2,$9.7,Yorkville West,1.0,17
26893,2024-06-09 00:00:00,UberX,Uber Pay,1,4.4,$23.5,Penn Station/Madison Sq West,1.0,17
26894,2024-06-09 00:00:00,UberX,Uber Pay,1,2.28,$10.0,Upper West Side North,1.0,17
26895,2024-06-09 00:00:00,Uber Black,Uber Pay,1,31.22,$88.3,Upper East Side South,1.0,17
26896,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.41,$8.7,Midtown North,1.0,17
26897,2024-06-09 00:00:00,UberX,Uber Pay,1,2.21,$11.6,Midtown South,1.0,17
26899,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,15.46,$52.6,JFK Airport,1.0,17
26900,2024-06-09 00:00:00,UberX,Uber Pay,1,2.3,$15.3,Lincoln Square East,1.0,17
26902,2024-06-09 00:00:00,UberX,Uber Pay,1,1.61,$10.0,Lincoln Square West,1.0,17
26903,2024-06-09 00:00:00,UberXL,Uber Pay,1,3.41,$18.9,Midtown South,1.0,17
26904,2024-06-09 00:00:00,UberX,Uber Pay,1,1.69,$11.7,East Village,1.0,17
26905,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,12.09,$45.5,Sutton Place/Turtle Bay North,1.0,17
26908,2024-06-09 00:00:00,UberX,Uber Pay,1,1.94,$11.1,Long Island City/Queens Plaza,1.0,17
26911,2024-06-09 00:00:00,UberX,Uber Pay,1,1.01,$8.1,Flatiron,1.0,17
26912,2024-06-09 00:00:00,Uber Green,Uber Pay,1,3.36,$25.3,Greenwich Village North,1.0,17
26913,2024-06-09 00:00:00,Uber Black,Uber Pay,1,2.44,$15.6,Sutton Place/Turtle Bay North,1.0,17
26914,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.83,$10.2,Garment District,1.0,17
26915,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,2.4,$10.9,Midtown North,1.0,17
26918,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.1,$8.6,Midtown East,1.0,18
26921,2024-06-09 00:00:00,Uber Green,Uber Pay,1,2,$11.5,Midtown Center,1.0,18
26923,2024-06-09 00:00:00,UberXL,Uber Pay,1,10.15,$39.5,LaGuardia Airport,1.0,18
26924,2024-06-09 00:00:00,UberX,Uber Pay,1,2.7,$13.5,Gramercy,1.0,18
26925,2024-06-09 00:00:00,Uber Black,Uber Pay,1,2.78,$12.5,Midtown South,1.0,18
26926,2024-06-09 00:00:00,Uber Green,Uber Pay,1,2.2,$11.1,World Trade Center,1.0,18
26927,2024-06-09 00:00:00,UberX,Uber Pay,1,2.2,$12.3,Penn Station/Madison Sq West,1.0,18
26928,2024-06-09 00:00:00,UberX,Uber Pay,1,3,$15.4,Manhattan Valley,1.0,18
26930,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,2.73,$13.5,Upper East Side South,1.0,18
26931,2024-06-09 00:00:00,Uber Black,Uber Pay,1,2,$13.0,Upper East Side North,1.0,18
26932,2024-06-09 00:00:00,Uber Green,Uber Pay,1,6.06,$20.7,Upper West Side South,1.0,18
26933,2024-06-09 00:00:00,UberXL,Uber Pay,1,3,$15.9,Midtown South,1.0,18
26934,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.05,$8.0,Upper East Side South,1.0,18
26936,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.5,$6.5,Upper East Side South,1.0,18
26938,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.29,$8.2,Manhattan Valley,1.0,18
26939,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,2.14,$11.5,East Harlem South,1.0,18
26941,2024-06-09 00:00:00,UberX,Uber Pay,1,2.45,$14.1,Upper West Side North,1.0,18
26944,2024-06-09 00:00:00,UberX,Uber Pay,1,7.92,$33.3,Financial District South,1.0,18
26946,2024-06-09 00:00:00,UberX,Uber Pay,1,7.86,$37.0,Murray Hill,1.0,18
26948,2024-06-09 00:00:00,UberX,Uber Pay,1,5.4,$21.1,Yorkville East,1.0,18
26949,2024-06-09 00:00:00,Uber Black,Uber Pay,1,2.43,$16.0,Flatiron,1.0,18
26950,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,8.57,$31.5,Kips Bay,1.0,18
26951,2024-06-09 00:00:00,UberX,Uber Pay,1,1.34,$9.1,Upper West Side South,1.0,18
26953,2024-06-09 00:00:00,UberX,Uber Pay,1,8.76,$32.0,Yorkville West,1.0,18
26957,2024-06-09 00:00:00,Uber Green,Uber Pay,1,7.61,$30.3,Lenox Hill East,1.0,18
26959,2024-06-09 00:00:00,UberX,Uber Pay,3,12.9,$39.0,Midtown South,1.0,18
26960,2024-06-09 00:00:00,UberX,Uber Pay,5,1.08,$6.7,Central Harlem North,1.0,18
26961,2024-06-09 00:00:00,UberX,Uber Pay,1,7.74,$29.7,Midtown East,1.0,18
26962,2024-06-09 00:00:00,UberX,Uber Pay,1,1.44,$9.9,Midtown South,1.0,18
26963,2024-06-09 00:00:00,Uber Black,Uber Pay,1,2.89,$14.7,Lenox Hill East,1.0,18
26964,2024-06-09 00:00:00,UberXL,Uber Pay,1,6.8,$24.5,East Harlem North,1.0,18
26966,2024-06-09 00:00:00,UberXL,Uber Pay,1,2.57,$12.9,Morningside Heights,1.0,18
26967,2024-06-09 00:00:00,UberXL,Uber Pay,1,11.07,$44.7,Sutton Place/Turtle Bay North,1.0,18
26968,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.1,$7.0,Morningside Heights,1.0,18
26969,2024-06-09 00:00:00,UberX,Uber Pay,1,3,$12.9,Murray Hill,1.0,18
26970,2024-06-09 00:00:00,UberXL,Uber Pay,1,4.5,$17.5,Union Sq,1.0,18
26971,2024-06-09 00:00:00,Uber Comfort,Uber Pay,6,2.12,$9.2,UN/Turtle Bay South,1.0,18
26972,2024-06-09 00:00:00,Uber Black,Uber Pay,1,7.6,$32.1,Lincoln Square East,1.0,18
26974,2024-06-09 00:00:00,Uber Comfort,Uber Pay,2,1.23,$8.7,Murray Hill,1.0,18
26975,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,3.24,$16.1,Lincoln Square West,1.0,18
26976,2024-06-09 00:00:00,UberX,Uber Pay,1,1.2,$8.0,West Village,1.0,18
26978,2024-06-09 00:00:00,UberX,Uber Pay,1,1.42,$9.3,Lenox Hill West,1.0,17
26979,2024-06-09 00:00:00,UberX,Uber Pay,1,4.3,$20.0,Lincoln Square East,1.0,18
26982,2024-06-09 00:00:00,UberXL,Uber Pay,1,4.4,$20.7,Union Sq,1.0,18
26983,2024-06-09 00:00:00,UberX,Uber Pay,2,3,$14.1,Morningside Heights,1.0,18
26985,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,4.4,$17.5,Gramercy,1.0,18
26986,2024-06-09 00:00:00,Uber Black,Uber Pay,1,3.6,$17.1,Kips Bay,1.0,18
26987,2024-06-09 00:00:00,UberX,Uber Pay,1,2.21,$13.0,Clinton West,1.0,18
26988,2024-06-09 00:00:00,UberX,Uber Pay,1,1.48,$10.5,Upper East Side South,1.0,18
26989,2024-06-09 00:00:00,UberX,Uber Pay,1,2.3,$11.7,Flatiron,1.0,18
26991,2024-06-09 00:00:00,Uber Green,Uber Pay,2,2.08,$10.7,Lincoln Square East,1.0,18
26992,2024-06-09 00:00:00,Uber Green,Uber Pay,2,2.33,$14.7,Lincoln Square West,1.0,18
26994,2024-06-09 00:00:00,UberXL,Uber Pay,1,2.89,$10.5,Sutton Place/Turtle Bay North,1.0,18
26995,2024-06-09 00:00:00,UberX,Uber Pay,1,2,$14.3,Lower East Side,1.0,18
26996,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.34,$8.7,East Chelsea,1.0,18
26997,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,6.9,$25.4,TriBeCa/Civic Center,1.0,18
26999,2024-06-09 00:00:00,UberXL,Uber Pay,1,3.02,$15.3,Midtown Center,1.0,18
27000,2024-06-09 00:00:00,Uber Black,Uber Pay,3,9.8,$38.5,Clinton East,1.0,18
27002,2024-06-09 00:00:00,UberX,Uber Pay,1,3.1,$14.8,Sutton Place/Turtle Bay North,1.0,18
27003,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.06,$7.5,Central Park,1.0,18
27005,2024-06-09 00:00:00,UberX,Uber Pay,1,2.7,$11.5,Lenox Hill East,1.0,18
27006,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.53,$9.3,Two Bridges/Seward Park,1.0,18
27008,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.39,$8.7,Penn Station/Madison Sq West,1.0,18
27009,2024-06-09 00:00:00,UberX,Uber Pay,1,2.71,$11.5,Upper West Side South,1.0,18
27011,2024-06-09 00:00:00,UberX,Uber Pay,1,5.99,$20.0,Gramercy,1.0,18
27013,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.1,$7.5,Kips Bay,1.0,18
27016,2024-06-09 00:00:00,UberX,Uber Pay,1,1.8,$10.3,Union Sq,1.0,18
27017,2024-06-09 00:00:00,UberX,Uber Pay,1,2.86,$15.3,Sutton Place/Turtle Bay North,1.0,18
27020,2024-06-09 00:00:00,UberXL,Uber Pay,1,2.81,$14.7,Midtown East,1.0,18
27021,2024-06-09 00:00:00,UberX,Uber Pay,1,3.64,$16.0,Financial District North,1.0,18
27023,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.4,$10.4,Garment District,1.0,18
27024,2024-06-09 00:00:00,UberX,Uber Pay,1,5.6,$21.5,Union Sq,1.0,18
27025,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.35,$9.3,Yorkville West,1.0,18
27026,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.4,$8.1,Lenox Hill West,1.0,18
27027,2024-06-09 00:00:00,UberX,Uber Pay,1,2.1,$8.1,Lenox Hill East,1.0,18
27028,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,4.02,$17.1,Kips Bay,1.0,18
27029,2024-06-09 00:00:00,Uber Black,Uber Pay,1,4.21,$19.5,Flatiron,1.0,18
27031,2024-06-09 00:00:00,UberX,Uber Pay,3,2.4,$13.6,Sutton Place/Turtle Bay North,1.0,18
27032,2024-06-09 00:00:00,UberX,Uber Pay,1,3.74,$19.5,Lenox Hill East,1.0,18
27035,2024-06-09 00:00:00,UberX,Uber Pay,1,5.82,$26.6,Upper East Side South,1.0,18
27036,2024-06-09 00:00:00,UberX,Uber Pay,1,1.44,$9.5,East Harlem North,1.0,18
27037,2024-06-09 00:00:00,UberXL,Uber Pay,1,7.54,$26.3,NV,1.0,18
27039,2024-06-09 00:00:00,UberX,Uber Pay,3,1.71,$11.4,Midtown East,1.0,18
27041,2024-06-09 00:00:00,UberX,Uber Pay,1,1.55,$8.5,Upper East Side South,1.0,18
27042,2024-06-09 00:00:00,Uber Black,Uber Pay,1,2.72,$12.8,Manhattan Valley,1.0,18
27043,2024-06-09 00:00:00,UberX,Uber Pay,1,1.03,$7.5,East Chelsea,1.0,18
27045,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.78,$13.0,Lenox Hill East,1.0,18
27046,2024-06-09 00:00:00,UberX,Uber Pay,1,1.26,$7.5,Union Sq,1.0,18
27047,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.24,$8.1,Midtown Center,1.0,18
27049,2024-06-09 00:00:00,UberXL,Uber Pay,1,6.27,$24.8,Greenwich Village South,1.0,18
27051,2024-06-09 00:00:00,UberX,Uber Pay,1,2.8,$15.3,SoHo,1.0,18
27052,2024-06-09 00:00:00,UberX,Uber Pay,1,1.6,$8.5,Gramercy,1.0,18
27054,2024-06-09 00:00:00,UberX,Uber Pay,1,2.1,$10.5,Little Italy/NoLiTa,1.0,18
27056,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.14,$8.7,Penn Station/Madison Sq West,1.0,18
27057,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.5,$9.0,East Village,1.0,18
27058,2024-06-09 00:00:00,UberXL,Uber Pay,1,2.6,$12.7,East Chelsea,1.0,18
27059,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.9,$12.3,Murray Hill,1.0,18
27060,2024-06-09 00:00:00,Uber Green,Uber Pay,2,3.88,$13.5,Morningside Heights,1.0,18
27061,2024-06-09 00:00:00,UberX,Uber Pay,1,6.49,$31.5,Morningside Heights,1.0,18
27063,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.53,$9.7,Kips Bay,1.0,18
27064,2024-06-09 00:00:00,UberX,Uber Pay,1,8.97,$36.9,Penn Station/Madison Sq West,1.0,18
27066,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.12,$7.0,Penn Station/Madison Sq West,1.0,18
27067,2024-06-09 00:00:00,UberX,Uber Pay,1,2.16,$14.9,West Village,1.0,18
27068,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,4.1,$21.4,Midtown East,1.0,18
27070,2024-06-09 00:00:00,Uber Green,Uber Pay,2,2.35,$11.7,Central Harlem,1.0,18
27072,2024-06-09 00:00:00,UberXL,Uber Pay,1,2.1,$13.5,Upper East Side North,1.0,18
27073,2024-06-09 00:00:00,UberX,Uber Pay,6,3.05,$14.7,Lincoln Square East,1.0,18
27076,2024-06-09 00:00:00,UberXL,Uber Pay,1,3.3,$18.9,East Village,1.0,18
27077,2024-06-09 00:00:00,UberX,Uber Pay,5,2.17,$11.7,East Chelsea,1.0,17
27078,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.46,$9.3,Upper East Side South,1.0,16
27081,2024-06-09 00:00:00,Uber Black,Uber Pay,1,5.03,$21.9,Upper East Side North,1.0,18
27082,2024-06-09 00:00:00,Uber Green,Uber Pay,1,2.3,$11.7,Midtown Center,1.0,18
27083,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.6,$8.0,Midtown Center,1.0,18
27084,2024-06-09 00:00:00,UberX,Uber Pay,1,1.31,$7.5,Lenox Hill West,1.0,18
27085,2024-06-09 00:00:00,UberX,Uber Pay,1,4.8,$17.0,Kips Bay,1.0,18
27086,2024-06-09 00:00:00,UberX,Uber Pay,1,2.64,$15.9,Upper East Side South,1.0,18
27087,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.91,$10.4,UN/Turtle Bay South,1.0,18
27088,2024-06-09 00:00:00,UberX,Uber Pay,1,1.16,$8.6,Lenox Hill West,1.0,18
27089,2024-06-09 00:00:00,UberX,Uber Pay,1,7.36,$29.8,Yorkville West,1.0,18
27091,2024-06-09 00:00:00,UberX,Uber Pay,1,2.95,$14.7,Lenox Hill East,1.0,18
27093,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.66,$11.7,Union Sq,1.0,18
27094,2024-06-09 00:00:00,Uber Green,Uber Pay,2,13.56,$46.0,JFK Airport,1.0,18
27095,2024-06-09 00:00:00,Uber Black,Uber Pay,1,1.29,$9.4,Downtown Brooklyn/MetroTech,1.0,18
27098,2024-06-09 00:00:00,UberX,Uber Pay,1,1.17,$9.3,UN/Turtle Bay South,1.0,18
27099,2024-06-09 00:00:00,UberX,Uber Pay,1,6.06,$21.0,East Village,1.0,18
27100,2024-06-09 00:00:00,Uber Green,Uber Pay,2,6.03,$21.9,UN/Turtle Bay South,1.0,18
27102,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,2.07,$11.1,Murray Hill,1.0,18
27104,2024-06-09 00:00:00,UberXL,Uber Pay,3,2.98,$14.7,Yorkville East,1.0,18
27105,2024-06-09 00:00:00,UberX,Uber Pay,1,1.56,$9.9,Murray Hill,1.0,18
27106,2024-06-09 00:00:00,Uber Black,Uber Pay,1,3.42,$15.0,Clinton East,1.0,18
27108,2024-06-09 00:00:00,UberX,Uber Pay,1,13.63,$41.0,East Harlem North,1.0,18
27109,2024-06-09 00:00:00,UberX,Uber Pay,1,1.2,$9.0,Midtown Center,1.0,18
27111,2024-06-09 00:00:00,UberX,Uber Pay,1,6.2,$24.3,Midtown East,1.0,18
27112,2024-06-09 00:00:00,UberX,Uber Pay,1,2.6,$13.6,Midtown East,1.0,18
27113,2024-06-09 00:00:00,UberX,Uber Pay,1,1.33,$7.5,Kips Bay,1.0,18
27114,2024-06-09 00:00:00,UberX,Uber Pay,1,1.7,$9.8,UN/Turtle Bay South,1.0,18
27115,2024-06-09 00:00:00,UberX,Uber Pay,1,1.85,$10.0,UN/Turtle Bay South,1.0,18
27116,2024-06-09 00:00:00,Uber Green,Uber Pay,1,3.82,$17.1,Upper East Side South,1.0,18
27117,2024-06-09 00:00:00,UberX,Uber Pay,1,4.48,$19.6,Murray Hill,1.0,18
27118,2024-06-09 00:00:00,UberXL,Uber Pay,2,2.31,$11.0,Upper West Side North,1.0,18
27121,2024-06-09 00:00:00,UberX,Uber Pay,1,1.33,$8.1,Sutton Place/Turtle Bay North,1.0,18
27122,2024-06-09 00:00:00,UberX,Uber Pay,1,1.54,$10.5,Lenox Hill East,1.0,18
27123,2024-06-09 00:00:00,UberX,Uber Pay,1,1.5,$9.7,Sutton Place/Turtle Bay North,1.0,18
27125,2024-06-09 00:00:00,Uber Green,Uber Pay,2,1.51,$8.7,Kips Bay,1.0,18
27127,2024-06-09 00:00:00,Uber Black,Uber Pay,1,2.5,$16.9,Central Harlem,1.0,18
27128,2024-06-09 00:00:00,UberX,Uber Pay,1,9.83,$36.5,LaGuardia Airport,1.0,18
27129,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,2.11,$11.3,Upper West Side North,1.0,18
27131,2024-06-09 00:00:00,UberX,Uber Pay,1,1.4,$9.1,Midtown East,1.0,18
27132,2024-06-09 00:00:00,UberX,Uber Pay,1,2,$10.4,Upper East Side North,1.0,18
27135,2024-06-09 00:00:00,UberX,Uber Pay,2,1.02,$7.5,Sutton Place/Turtle Bay North,1.0,18
27136,2024-06-09 00:00:00,Uber Green,Uber Pay,1,4.69,$22.5,Penn Station/Madison Sq West,1.0,18
27137,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.42,$10.0,Garment District,1.0,18
27139,2024-06-09 00:00:00,Uber Black,Uber Pay,1,5.8,$21.9,Lincoln Square East,1.0,18
27140,2024-06-09 00:00:00,UberXL,Uber Pay,4,2.16,$13.6,Penn Station/Madison Sq West,1.0,18
27141,2024-06-09 00:00:00,Uber Green,Uber Pay,5,1.96,$10.5,Yorkville West,1.0,18
27143,2024-06-09 00:00:00,Uber Black,Uber Pay,1,3.8,$14.5,Garment District,1.0,18
27144,2024-06-09 00:00:00,UberX,Uber Pay,1,6.29,$34.5,West Village,1.0,18
27145,2024-06-09 00:00:00,Uber Green,Uber Pay,1,1.41,$9.7,Kips Bay,1.0,18
27147,2024-06-09 00:00:00,UberX,Uber Pay,1,4.78,$23.9,East Harlem South,1.0,17
27148,2024-06-09 00:00:00,UberX,Uber Pay,1,4.85,$18.0,Upper East Side South,1.0,18
27149,2024-06-09 00:00:00,UberX,Uber Pay,1,1.24,$8.7,East Village,1.0,18
27151,2024-06-09 00:00:00,UberXL,Uber Pay,1,1.1,$6.0,East Harlem North,1.0,18
27152,2024-06-09 00:00:00,Uber Comfort,Uber Pay,1,1.11,$9.3,Penn Station/Madison Sq West,1.0,18
